"cue","feature","pos","lemma"
"dolphin","fast","adjective","fast"
"dolphin","animal","noun","animal"
"dolphin","fish","noun","fish"
"dolphin","ocean","noun","ocean"
"dolphin","jump","noun","jump"
"dolphin","swim","verb","swim"
"dolphin","fins","noun","fin"
"dolphin","snouts","noun","snout"
"dolphin","sea","noun","sea"
"dolphin","world","noun","world"
"dolphin","tricks","verb","trick"
"dolphin","Grey","name","grey"
"dolphin","sleek","adjective","sleek"
"dolphin","fish","noun","fish"
"dolphin","manual","adjective","manual"
"dolphin","fin","noun","fin"
"dolphin","eats","verb","eat"
"dolphin","fish","noun","fish"
"dolphin","swims","noun","swim"
"dolphin","fast","adverb","fast"
"dolphin","jumps","verb","jump"
"dolphin","high","adjective","high"
"dolphin","sea","noun","sea"
"dolphin","world","noun","world"
"dolphin","ocean","noun","ocean"
"dolphin","fin","noun","fin"
"dolphin","tail","noun","tail"
"dolphin","eats","verb","eat"
"dolphin","little","adverb","little"
"dolphin","fish","verb","fish"
"dolphin","nice","adjective","nice"
"dolphin","fish","noun","fish"
"dolphin","fish","noun","fish"
"dolphin","can","modal","can"
"dolphin","swim","verb","swim"
"dolphin","smart","adjective","smart"
"dolphin","can","modal","can"
"dolphin","jump","verb","jump"
"dolphin","water","noun","water"
"dolphin","people","noun","people"
"dolphin","can","modal","can"
"dolphin","train","verb","train"
"dolphin","people","noun","people"
"dolphin","swim","verb","swim"
"dolphin","cute","adjective","cute"
"dolphin","mammal","noun","mammal"
"dolphin","fins","verb","fin"
"dolphin","eyes","noun","eye"
"dolphin","bottle","noun","bottle"
"dolphin","nosed","verb","nose"
"dolphin","cute","adjective","cute"
"dolphin","fun","noun","fun"
"dolphin","mysterious","adjective","mysterious"
"dolphin","smart","adjective","smart"
"dolphin","beautiful","adjective","beautiful"
"dolphin","energetic","adjective","energetic"
"dolphin","ocean","noun","ocean"
"dolphin","creature","noun","creature"
"dolphin","ocean","noun","ocean"
"dolphin","beautiful","adjective","beautiful"
"dolphin","smooth","noun","smooth"
"dolphin","live","verb","live"
"dolphin","ocean","noun","ocean"
"dolphin","can","modal","can"
"dolphin","pet","verb","pet"
"dolphin","sea","noun","sea"
"dolphin","world","noun","world"
"dolphin","can","modal","can"
"dolphin","swim","verb","swim"
"dolphin","ocean","noun","ocean"
"dolphin","live","verb","live"
"dolphin","families","noun","family"
"dolphin","animal","adjective","animal"
"dolphin","ocean","noun","ocean"
"dolphin","flipper","noun","flipper"
"dolphin","animal","noun","animal"
"dolphin","mammal","noun","mammal"
"dolphin","sea","noun","sea"
"dolphin","animal","noun","animal"
"dolphin","mammal","noun","mammal"
"dolphin","fin","noun","fin"
"dolphin","blow","noun","blow"
"dolphin","hole","noun","hole"
"dolphin","gray","adjective","gray"
"dolphin","happy","adjective","happy"
"dolphin","swimmer","noun","swimmer"
"dolphin","animal","noun","animal"
"dolphin","lives","noun","life"
"dolphin","water","noun","water"
"dolphin","mammal","noun","mammal"
"dolphin","live","adjective","live"
"dolphin","birth","noun","birth"
"dolphin","wet","adjective","wet"
"dolphin","intelligent","adjective","intelligent"
"dolphin","animal","noun","animal"
"dolphin","fin","noun","fin"
"dolphin","swims","noun","swim"
"dolphin","ocean","noun","ocean"
"dolphin","animal","noun","animal"
"dolphin","animal","noun","animal"
"dolphin","mammal","noun","mammal"
"dolphin","lives","verb","live"
"dolphin","water","noun","water"
"dolphin","spout","noun","spout"
"dolphin","tail","noun","tail"
"dolphin","fins","verb","fin"
"dolphin","swims","noun","swim"
"dolphin","ocean","noun","ocean"
"dolphin","can","modal","can"
"dolphin","trained","verb","train"
"dolphin","tricks","noun","trick"
"dolphin","animal","noun","animal"
"dolphin","mammal","noun","mammal"
"dolphin","swims","verb","swim"
"dolphin","int","verb","int"
"dolphin","ocean","noun","ocean"
"dolphin","eats","verb","eat"
"dolphin","fish","noun","fish"
"dolphin","smooth","adjective","smooth"
"dolphin","texture","noun","texture"
"dolphin","skin","noun","skin"
"dolphin","smart","adjective","smart"
"dolphin","mama","noun","mama"
"dolphin","lives","verb","live"
"dolphin","water","noun","water"
"dolphin","used","verb","use"
"dolphin","military","adjective","military"
"dolphin","find","verb","find"
"dolphin","underwater","adjective","underwater"
"dolphin","bombs","noun","bomb"
"dolphin","used","verb","use"
"dolphin","entertainment","noun","entertainment"
"dolphin","friendly","adjective","friendly"
"dolphin","animal","noun","animal"
"dolphin","can","modal","can"
"dolphin","flips","noun","flip"
"dolphin","tricks","noun","trick"
"dolphin","seen","verb","see"
"dolphin","sea","noun","sea"
"dolphin","world","noun","world"
"dolphin","also","adverb","also"
"dolphin","found","verb","find"
"dolphin","ocean","noun","ocean"
"dolphin","NULL ","name","null"
"door","wooden","adjective","wooden"
"door","handles","verb","handle"
"door","loud","adverb","loud"
"door","slammed","verb","slam"
"door","can","modal","can"
"door","open","verb","open"
"door","close","verb","close"
"door","wood","noun","wood"
"door","way","noun","way"
"door","opening","noun","opening"
"door","closing","verb","close"
"door","one","number","one"
"door","place","noun","place"
"door","another","determiner","another"
"door","wood","adjective","wood"
"door","open","noun","open"
"door","closed","adjective","closed"
"door","hard","adjective","hard"
"door","door","noun","door"
"door","knob","noun","knob"
"door","lock","noun","lock"
"door","key","noun","key"
"door","open","verb","open"
"door","close","verb","close"
"door","sometimes","adverb","sometimes"
"door","made","verb","make"
"door","wood","noun","wood"
"door","opening","noun","opening"
"door","house","noun","house"
"door","room","noun","room"
"door","way","noun","way"
"door","get","verb","get"
"door","two","number","two"
"door","different","adjective","different"
"door","rooms","noun","room"
"door","open","noun","open"
"door","left","verb","leave"
"door","open","adjective","open"
"door","right","verb","right"
"door","made","verb","make"
"door","indoors","adverb","indoors"
"door","made","verb","make"
"door","outdoors","adverb","outdoors"
"door","found","verb","find"
"door","doorways","noun","doorway"
"door","opened","verb","open"
"door","handle","noun","handle"
"door","knob","noun","knob"
"door","held","verb","hold"
"door","doorway","noun","doorway"
"door","hinges","noun","hinge"
"door","rectangular","adjective","rectangular"
"door","usually","adverb","usually"
"door","hinge","noun","hinge"
"door","can","modal","can"
"door","slide","verb","slide"
"door","rail","noun","rail"
"door","separates","verb","separate"
"door","two","number","two"
"door","rooms","noun","room"
"door","can","modal","can"
"door","made","verb","make"
"door","wood","noun","wood"
"door","metal","noun","metal"
"door","glass","noun","glass"
"door","expensive","adjective","expensive"
"door","buy","verb","buy"
"door","decorative","adjective","decorative"
"door","doors","noun","door"
"door","used","verb","use"
"door","enter","verb","enter"
"door","new","adjective","new"
"door","rooms","noun","room"
"door","may","modal","may"
"door","open","adjective","open"
"door","closed","verb","close"
"door","used","verb","use"
"door","enter","verb","enter"
"door","exit","verb","exit"
"door","room","noun","room"
"door","area","noun","area"
"door","time","noun","time"
"door","made","verb","make"
"door","wood","noun","wood"
"door","medal","noun","medal"
"door","handle","noun","handle"
"door","open","verb","open"
"door","usually","adverb","usually"
"door","can","modal","can"
"door","locked","verb","lock"
"door","used","verb","use"
"door","divide","verb","divide"
"door","places","noun","place"
"door","allows","verb","allow"
"door","access","noun","access"
"door","walls","noun","wall"
"door","sometimes","adverb","sometimes"
"door","knob","noun","knob"
"door","can","modal","can"
"door","made","verb","make"
"door","many","adjective","many"
"door","types","noun","type"
"door","material","noun","material"
"door","way","noun","way"
"door","tall","adjective","tall"
"door","wooden","adjective","wooden"
"door","board","noun","board"
"door","knob","noun","knob"
"door","opening","noun","opening"
"door","house","noun","house"
"door","main","adjective","main"
"door","way","noun","way"
"door","entrance","noun","entrance"
"door","home","noun","home"
"door","building","noun","building"
"door","car","noun","car"
"door","keeps","verb","keep"
"door","people","noun","people"
"door","don","verb","don"
"door","t","noun","t"
"door","want","verb","want"
"door","entrance","noun","entrance"
"door","exit","noun","exit"
"door","room","noun","room"
"door","door","noun","door"
"door","enables","verb","enable"
"door","go","verb","go"
"door","can","modal","can"
"door","locked","verb","lock"
"door","prevent","verb","prevent"
"door","movement","noun","movement"
"door","tall","adjective","tall"
"door","flat","adjective","flat"
"door","smooth","adjective","smooth"
"door","wood","noun","wood"
"door","barrier","noun","barrier"
"door","opening","noun","opening"
"door","closed","verb","close"
"door","hard","adverb","hard"
"door","keep","verb","keep"
"door","bar","noun","bar"
"door","solid","adverb","solid"
"door","sometimes","adverb","sometimes"
"door","window","noun","window"
"door","keeps","verb","keep"
"door","things","noun","thing"
"door","wood","noun","wood"
"door","door","noun","door"
"door","handle","verb","handle"
"door","locks","noun","lock"
"door","privacy","noun","privacy"
"door","opens","verb","open"
"door","closes","verb","close"
"door","swings","noun","swing"
"door","slam","verb","slam"
"door","lock","noun","lock"
"door","closed","verb","close"
"door","open","adjective","open"
"door","wood","noun","wood"
"door","quiet","adjective","quiet"
"door","separates","noun","separates"
"door","rooms","noun","room"
"door","creates","verb","create"
"door","privacy","noun","privacy"
"door","knob","noun","knob"
"door","latch","noun","latch"
"door","can","modal","can"
"door","swing","verb","swing"
"door","either","determiner","either"
"door","side","noun","side"
"door","hinges","noun","hinge"
"door","usually","adverb","usually"
"door","wood","noun","wood"
"door","cardboard","noun","cardboard"
"door","passage","noun","passage"
"door","way","noun","way"
"door","rooms","noun","room"
"door","sometimes","adverb","sometimes"
"door","windows","noun","window"
"door","blocks","noun","block"
"door","passage","noun","passage"
"door","lockable","adjective","lockable"
"door","connects","verb","connect"
"door","walls","noun","wall"
"door","opens","verb","open"
"door","entrance","noun","entrance"
"door","opens","noun","open"
"door","closes","noun","close"
"door","provides","verb","provide"
"door","security","noun","security"
"door","can","modal","can"
"door","locked","verb","lock"
"door","sometimes","adverb","sometimes"
"door","windows","noun","window"
"door","made","verb","make"
"door","many","adjective","many"
"door","materials","noun","material"
"door","opens","verb","open"
"door","closes","verb","close"
"door","rectangle","noun","rectangle"
"door","door","noun","door"
"door","knob","noun","knob"
"door","lock","noun","lock"
"door","opens","verb","open"
"door","closes","verb","close"
"door","locks","noun","lock"
"door","slides","noun","slide"
"door","made","verb","make"
"door","glass","noun","glass"
"door","made","verb","make"
"door","wood","noun","wood"
"door","made","verb","make"
"door","metal","noun","metal"
"door","made","verb","make"
"door","plastic","noun","plastic"
"door","comes","verb","come"
"door","many","adjective","many"
"door","shapes","noun","shape"
"door","sizes","noun","size"
"door","commonplace","adjective","commonplace"
"door","opens","noun","open"
"door","closes","noun","close"
"door","lets","verb","let"
"door","people","noun","people"
"door","inside","preposition","inside"
"door","buildings","noun","building"
"door","can","modal","can"
"door","color","noun","color"
"door","usually","adverb","usually"
"door","made","verb","make"
"door","wood","noun","wood"
"door","metal","noun","metal"
"door","opening","noun","opening"
"door","opportunity","noun","opportunity"
"door","outside","preposition","outside"
"door","world","noun","world"
"door","beyond","preposition","beyond"
"door","known","verb","know"
"door","opening","adjective","opening"
"door","closing","noun","closing"
"door","wood","noun","wood"
"door","metal","noun","metal"
"door","heavy","adjective","heavy"
"door","light","adjective","light"
"door","screen","noun","screen"
"door","knob","noun","knob"
"door","open","adjective","open"
"door","shut","verb","shut"
"door","wood","noun","wood"
"door","window","noun","window"
"door","door","noun","door"
"door","knob","verb","knob"
"door","close","adverb","close"
"door","open","verb","open"
"door","rectangle","noun","rectangle"
"door","open","adjective","open"
"door","shut","verb","shut"
"door","knob","noun","knob"
"door","wooden","adjective","wooden"
"door","privacy","noun","privacy"
"door","open","adverb","open"
"door","closed","verb","close"
"door","window","noun","window"
"door","wide","adverb","wide"
"door","keeps","verb","keep"
"door","air","noun","air"
"door","heavy","adjective","heavy"
"door","glass","noun","glass"
"door","locked","verb","lock"
"door","unlocked","verb","unlock"
"door","can","modal","can"
"door","get","verb","get"
"door","stuck","adjective","stuck"
"door","made","verb","make"
"door","wood","noun","wood"
"door","blockade","noun","blockade"
"door","leads","verb","lead"
"door","something","noun","something"
"door","can","modal","can"
"door","hide","verb","hide"
"door","behind","preposition","behind"
"door","broken","verb","break"
"door","strong","adjective","strong"
"door","open","adjective","open"
"door","close","adjective","close"
"door","passage","noun","passage"
"door","connection","noun","connection"
"door","means","verb","mean"
"door","travel","noun","travel"
"door","open","adjective","open"
"door","close","noun","close"
"door","wood","noun","wood"
"door","steel","noun","steel"
"door","protect","verb","protect"
"door","statement","noun","statement"
"door","personal","adjective","personal"
"door","taste","noun","taste"
"door","style","noun","style"
"door","status","noun","status"
"door","symbol","noun","symbol"
"door","hinges","noun","hinge"
"door","entry","noun","entry"
"door","exit","noun","exit"
"door","keeps","verb","keep"
"door","things","noun","thing"
"door","enclosed","verb","enclose"
"door","house","noun","house"
"door","opens","verb","open"
"door","closes","noun","close"
"door","slams","noun","slam"
"door","doorknob","noun","doorknob"
"door","handle","verb","handle"
"door","doorbell","noun","doorbell"
"door","lock","noun","lock"
"door","peep","noun","peep"
"door","hole","noun","hole"
